inst#,actual,predicted,error,prediction
665,2:FALSE,1:TRUE,+,0.87
666,1:TRUE,1:TRUE,,0.54
667,2:FALSE,2:FALSE,,0.84
668,1:TRUE,2:FALSE,+,0.57
669,2:FALSE,1:TRUE,+,0.69
670,2:FALSE,2:FALSE,,0.92
671,2:FALSE,2:FALSE,,0.6
672,1:TRUE,1:TRUE,,0.66
673,1:TRUE,1:TRUE,,0.94
674,1:TRUE,2:FALSE,+,0.66
675,2:FALSE,2:FALSE,,0.84
676,1:TRUE,1:TRUE,,0.72
677,1:TRUE,1:TRUE,,0.77
678,2:FALSE,2:FALSE,,0.6
679,2:FALSE,1:TRUE,+,0.54
680,2:FALSE,2:FALSE,,1
681,2:FALSE,2:FALSE,,1
682,2:FALSE,2:FALSE,,1
683,2:FALSE,2:FALSE,,1
684,2:FALSE,2:FALSE,,1
685,1:TRUE,1:TRUE,,0.68
686,2:FALSE,2:FALSE,,1
687,2:FALSE,2:FALSE,,1
688,1:TRUE,1:TRUE,,0.94
689,2:FALSE,2:FALSE,,1
690,2:FALSE,1:TRUE,+,0.66
691,2:FALSE,2:FALSE,,1
692,1:TRUE,1:TRUE,,0.99
693,1:TRUE,1:TRUE,,0.94
694,2:FALSE,1:TRUE,+,0.89
695,2:FALSE,1:TRUE,+,0.96
696,2:FALSE,2:FALSE,,0.55
697,2:FALSE,1:TRUE,+,0.5
698,1:TRUE,1:TRUE,,0.99
699,2:FALSE,2:FALSE,,0.69
700,2:FALSE,2:FALSE,,0.88
701,2:FALSE,2:FALSE,,0.62
702,2:FALSE,2:FALSE,,0.79
703,1:TRUE,2:FALSE,+,0.98
704,2:FALSE,2:FALSE,,0.74
705,2:FALSE,2:FALSE,,0.62
706,2:FALSE,2:FALSE,,0.98
707,2:FALSE,2:FALSE,,1
708,2:FALSE,2:FALSE,,0.99
709,2:FALSE,2:FALSE,,1
710,2:FALSE,2:FALSE,,1
711,2:FALSE,2:FALSE,,0.98
712,2:FALSE,2:FALSE,,1
713,2:FALSE,2:FALSE,,1
714,2:FALSE,2:FALSE,,1
715,2:FALSE,2:FALSE,,1
716,2:FALSE,2:FALSE,,1
717,2:FALSE,2:FALSE,,1
718,2:FALSE,2:FALSE,,1
719,2:FALSE,2:FALSE,,1
720,2:FALSE,1:TRUE,+,0.75
721,1:TRUE,1:TRUE,,0.75
722,2:FALSE,1:TRUE,+,0.55
723,2:FALSE,2:FALSE,,1
724,2:FALSE,2:FALSE,,1
725,2:FALSE,2:FALSE,,0.992
726,2:FALSE,2:FALSE,,1
727,1:TRUE,1:TRUE,,0.97
728,1:TRUE,1:TRUE,,0.88
729,1:TRUE,1:TRUE,,0.8
730,1:TRUE,1:TRUE,,0.69
731,1:TRUE,1:TRUE,,0.57
732,1:TRUE,1:TRUE,,0.95
733,1:TRUE,1:TRUE,,0.99
734,2:FALSE,1:TRUE,+,0.59
735,1:TRUE,1:TRUE,,0.88
736,1:TRUE,2:FALSE,+,0.69
737,2:FALSE,2:FALSE,,0.55
738,2:FALSE,2:FALSE,,0.6
739,1:TRUE,1:TRUE,,0.89
740,2:FALSE,2:FALSE,,0.51
741,2:FALSE,2:FALSE,,0.78
742,2:FALSE,2:FALSE,,0.64
743,1:TRUE,1:TRUE,,0.85
744,1:TRUE,2:FALSE,+,0.59
745,2:FALSE,2:FALSE,,0.71
746,2:FALSE,1:TRUE,+,0.52
747,2:FALSE,2:FALSE,,0.8
748,1:TRUE,2:FALSE,+,0.63
749,2:FALSE,2:FALSE,,0.98
750,1:TRUE,2:FALSE,+,0.75
751,1:TRUE,1:TRUE,,0.71
752,1:TRUE,1:TRUE,,0.99
753,2:FALSE,1:TRUE,+,0.64
754,2:FALSE,2:FALSE,,0.65
755,1:TRUE,1:TRUE,,0.91
756,1:TRUE,1:TRUE,,0.88
757,2:FALSE,2:FALSE,,1
758,1:TRUE,1:TRUE,,0.98
759,2:FALSE,2:FALSE,,1
760,2:FALSE,2:FALSE,,1
761,2:FALSE,2:FALSE,,1
762,2:FALSE,1:TRUE,+,0.98
763,2:FALSE,1:TRUE,+,0.98
764,2:FALSE,1:TRUE,+,0.56
765,2:FALSE,2:FALSE,,0.99
766,2:FALSE,2:FALSE,,0.998
767,2:FALSE,2:FALSE,,1
768,2:FALSE,1:TRUE,+,0.53
769,2:FALSE,2:FALSE,,1
770,2:FALSE,2:FALSE,,0.99
771,2:FALSE,2:FALSE,,1
772,2:FALSE,2:FALSE,,1
773,2:FALSE,2:FALSE,,1
774,2:FALSE,2:FALSE,,0.99
775,2:FALSE,2:FALSE,,0.99
776,2:FALSE,2:FALSE,,1
777,2:FALSE,2:FALSE,,1
778,2:FALSE,2:FALSE,,1
779,2:FALSE,2:FALSE,,1
780,2:FALSE,1:TRUE,+,0.58
781,2:FALSE,2:FALSE,,1
782,2:FALSE,2:FALSE,,1
783,2:FALSE,2:FALSE,,0.91
784,2:FALSE,2:FALSE,,0.99
785,2:FALSE,2:FALSE,,0.79
786,2:FALSE,2:FALSE,,0.71
787,2:FALSE,2:FALSE,,0.993
788,2:FALSE,2:FALSE,,1
789,2:FALSE,2:FALSE,,1
790,2:FALSE,2:FALSE,,1
791,2:FALSE,2:FALSE,,1
792,2:FALSE,2:FALSE,,1
793,2:FALSE,2:FALSE,,1
794,2:FALSE,2:FALSE,,1
795,2:FALSE,2:FALSE,,0.992
796,2:FALSE,2:FALSE,,1
797,2:FALSE,2:FALSE,,0.98
798,2:FALSE,2:FALSE,,1
799,2:FALSE,2:FALSE,,1
800,2:FALSE,2:FALSE,,0.68
801,1:TRUE,1:TRUE,,0.72
802,2:FALSE,1:TRUE,+,0.84
803,2:FALSE,1:TRUE,+,0.85
804,1:TRUE,1:TRUE,,0.7
805,1:TRUE,1:TRUE,,0.83
806,2:FALSE,2:FALSE,,0.89
807,2:FALSE,2:FALSE,,1
808,2:FALSE,1:TRUE,+,0.72
809,2:FALSE,2:FALSE,,1
810,2:FALSE,2:FALSE,,0.76
811,2:FALSE,2:FALSE,,0.86
812,2:FALSE,2:FALSE,,0.51
813,2:FALSE,1:TRUE,+,0.56
814,2:FALSE,2:FALSE,,0.71
815,2:FALSE,1:TRUE,+,0.66
816,2:FALSE,1:TRUE,+,0.52
817,2:FALSE,1:TRUE,+,0.73
818,1:TRUE,1:TRUE,,0.52
819,2:FALSE,1:TRUE,+,0.68
820,2:FALSE,1:TRUE,+,0.58
821,1:TRUE,1:TRUE,,0.61
822,2:FALSE,1:TRUE,+,0.58
823,2:FALSE,1:TRUE,+,0.57
824,2:FALSE,2:FALSE,,0.67
825,2:FALSE,2:FALSE,,0.96
826,2:FALSE,1:TRUE,+,0.71
827,1:TRUE,2:FALSE,+,0.6
828,2:FALSE,2:FALSE,,0.65
829,2:FALSE,1:TRUE,+,0.55
830,2:FALSE,1:TRUE,+,0.59
831,2:FALSE,1:TRUE,+,0.54
832,2:FALSE,2:FALSE,,0.8
833,2:FALSE,1:TRUE,+,0.71
834,2:FALSE,1:TRUE,+,0.92
835,2:FALSE,2:FALSE,,1
836,2:FALSE,2:FALSE,,1
837,2:FALSE,2:FALSE,,1
838,2:FALSE,2:FALSE,,0.985
839,2:FALSE,2:FALSE,,1
840,1:TRUE,1:TRUE,,0.97
841,2:FALSE,2:FALSE,,0.63
842,1:TRUE,1:TRUE,,0.69
843,1:TRUE,1:TRUE,,0.63
844,2:FALSE,1:TRUE,+,0.5
845,2:FALSE,1:TRUE,+,0.52
846,2:FALSE,2:FALSE,,0.65
847,1:TRUE,1:TRUE,,0.94
848,2:FALSE,1:TRUE,+,0.56
849,1:TRUE,1:TRUE,,0.62
850,1:TRUE,1:TRUE,,0.54
851,2:FALSE,1:TRUE,+,0.72
852,1:TRUE,1:TRUE,,0.8
853,2:FALSE,1:TRUE,+,0.8
854,2:FALSE,2:FALSE,,1
855,2:FALSE,2:FALSE,,1
856,2:FALSE,2:FALSE,,0.89
857,2:FALSE,2:FALSE,,1
858,2:FALSE,2:FALSE,,1
859,2:FALSE,1:TRUE,+,0.67
860,2:FALSE,2:FALSE,,1
861,1:TRUE,1:TRUE,,0.93
862,2:FALSE,2:FALSE,,1
863,2:FALSE,2:FALSE,,0.991
864,2:FALSE,2:FALSE,,1
865,2:FALSE,2:FALSE,,1
866,2:FALSE,2:FALSE,,1
867,2:FALSE,2:FALSE,,1
868,2:FALSE,2:FALSE,,1
869,2:FALSE,2:FALSE,,1
870,2:FALSE,2:FALSE,,1
871,2:FALSE,2:FALSE,,1
872,2:FALSE,2:FALSE,,1
873,2:FALSE,2:FALSE,,1
874,2:FALSE,2:FALSE,,1
875,2:FALSE,2:FALSE,,1
876,2:FALSE,2:FALSE,,1
877,2:FALSE,2:FALSE,,1
878,1:TRUE,2:FALSE,+,0.71
879,2:FALSE,2:FALSE,,1
880,2:FALSE,2:FALSE,,0.65
881,2:FALSE,1:TRUE,+,0.55
882,2:FALSE,2:FALSE,,1
883,1:TRUE,1:TRUE,,0.75
884,2:FALSE,2:FALSE,,0.85
885,2:FALSE,2:FALSE,,1
886,2:FALSE,1:TRUE,+,0.85
887,2:FALSE,2:FALSE,,0.75
888,2:FALSE,2:FALSE,,0.79
889,2:FALSE,2:FALSE,,0.53
890,2:FALSE,2:FALSE,,0.83
891,2:FALSE,2:FALSE,,0.93
892,2:FALSE,2:FALSE,,0.79
893,2:FALSE,2:FALSE,,0.74
894,2:FALSE,1:TRUE,+,0.53
895,2:FALSE,2:FALSE,,0.73
896,2:FALSE,2:FALSE,,0.88
897,2:FALSE,2:FALSE,,0.78
898,1:TRUE,1:TRUE,,0.95
899,2:FALSE,2:FALSE,,0.958
900,2:FALSE,2:FALSE,,0.82
901,2:FALSE,1:TRUE,+,0.81
902,2:FALSE,1:TRUE,+,0.65
903,1:TRUE,1:TRUE,,0.96
904,2:FALSE,2:FALSE,,1
905,2:FALSE,2:FALSE,,1
906,1:TRUE,2:FALSE,+,0.84
907,2:FALSE,1:TRUE,+,0.92
908,2:FALSE,1:TRUE,+,0.53
909,2:FALSE,2:FALSE,,0.55
910,1:TRUE,1:TRUE,,0.89
911,2:FALSE,1:TRUE,+,0.62
912,1:TRUE,1:TRUE,,0.95
913,1:TRUE,1:TRUE,,0.95
914,2:FALSE,1:TRUE,+,0.89
915,1:TRUE,1:TRUE,,0.85
916,2:FALSE,1:TRUE,+,0.53
917,1:TRUE,1:TRUE,,0.98
918,2:FALSE,1:TRUE,+,0.68
919,2:FALSE,1:TRUE,+,0.51
920,2:FALSE,1:TRUE,+,0.96
921,2:FALSE,1:TRUE,+,0.76
922,2:FALSE,1:TRUE,+,0.84
923,2:FALSE,2:FALSE,,0.69
924,2:FALSE,2:FALSE,,1
925,2:FALSE,2:FALSE,,0.56
926,2:FALSE,2:FALSE,,1
927,1:TRUE,1:TRUE,,0.85
928,2:FALSE,1:TRUE,+,0.88
929,2:FALSE,1:TRUE,+,0.74
930,1:TRUE,1:TRUE,,0.92
931,1:TRUE,1:TRUE,,0.82
932,2:FALSE,1:TRUE,+,0.97
933,1:TRUE,1:TRUE,,0.77
934,2:FALSE,2:FALSE,,0.56
935,2:FALSE,2:FALSE,,0.7
936,2:FALSE,1:TRUE,+,0.66
937,2:FALSE,1:TRUE,+,0.57
938,1:TRUE,1:TRUE,,0.79
939,2:FALSE,2:FALSE,,0.69
940,2:FALSE,2:FALSE,,1
941,2:FALSE,2:FALSE,,1
942,2:FALSE,1:TRUE,+,0.89
943,2:FALSE,1:TRUE,+,0.51
944,2:FALSE,2:FALSE,,1
945,1:TRUE,1:TRUE,,0.83
946,1:TRUE,1:TRUE,,0.56
947,2:FALSE,2:FALSE,,0.6
948,1:TRUE,1:TRUE,,0.59
949,2:FALSE,2:FALSE,,0.75
950,1:TRUE,1:TRUE,,0.74
951,2:FALSE,1:TRUE,+,0.68
952,2:FALSE,1:TRUE,+,0.61
953,1:TRUE,2:FALSE,+,0.62
954,1:TRUE,1:TRUE,,0.76
955,2:FALSE,1:TRUE,+,0.63
956,1:TRUE,2:FALSE,+,0.91
957,1:TRUE,1:TRUE,,0.99
958,2:FALSE,1:TRUE,+,0.52
959,2:FALSE,1:TRUE,+,0.62
960,2:FALSE,2:FALSE,,0.95
961,1:TRUE,1:TRUE,,0.96
962,1:TRUE,1:TRUE,,0.97
963,1:TRUE,2:FALSE,+,0.59
964,2:FALSE,2:FALSE,,1
965,2:FALSE,2:FALSE,,0.993
966,2:FALSE,2:FALSE,,0.89
967,2:FALSE,2:FALSE,,0.95
968,1:TRUE,1:TRUE,,0.59
969,1:TRUE,2:FALSE,+,0.63
970,1:TRUE,1:TRUE,,0.83
971,2:FALSE,2:FALSE,,0.58
972,2:FALSE,1:TRUE,+,0.72
973,1:TRUE,1:TRUE,,0.79
974,1:TRUE,1:TRUE,,0.72
975,2:FALSE,1:TRUE,+,0.74
976,2:FALSE,1:TRUE,+,0.6
977,1:TRUE,1:TRUE,,1
978,2:FALSE,1:TRUE,+,0.59
979,2:FALSE,2:FALSE,,0.9
980,1:TRUE,2:FALSE,+,0.78
981,1:TRUE,2:FALSE,+,0.81
982,2:FALSE,1:TRUE,+,0.72
983,1:TRUE,1:TRUE,,0.52
984,2:FALSE,2:FALSE,,0.88
985,2:FALSE,1:TRUE,+,0.81
986,1:TRUE,1:TRUE,,0.74
987,2:FALSE,2:FALSE,,0.74
988,1:TRUE,1:TRUE,,0.853
989,2:FALSE,2:FALSE,,0.794
990,2:FALSE,2:FALSE,,0.51
991,2:FALSE,2:FALSE,,0.69
992,1:TRUE,1:TRUE,,0.61
993,2:FALSE,1:TRUE,+,0.53
994,2:FALSE,2:FALSE,,0.69
995,2:FALSE,2:FALSE,,0.66
996,2:FALSE,2:FALSE,,0.74
997,2:FALSE,2:FALSE,,0.75
998,2:FALSE,1:TRUE,+,0.75
999,2:FALSE,1:TRUE,+,0.52
1000,2:FALSE,1:TRUE,+,0.69
1001,2:FALSE,1:TRUE,+,0.83
1002,2:FALSE,1:TRUE,+,0.84
1003,2:FALSE,2:FALSE,,0.66
1004,1:TRUE,1:TRUE,,0.56
1005,2:FALSE,1:TRUE,+,0.59
1006,2:FALSE,1:TRUE,+,0.64
1007,2:FALSE,1:TRUE,+,0.62
1008,1:TRUE,2:FALSE,+,0.73
1009,2:FALSE,1:TRUE,+,0.57
1010,2:FALSE,1:TRUE,+,0.63
1011,1:TRUE,1:TRUE,,0.82
1012,2:FALSE,1:TRUE,+,0.7
1013,1:TRUE,1:TRUE,,0.58
1014,2:FALSE,2:FALSE,,0.64
1015,1:TRUE,2:FALSE,+,0.62
1016,2:FALSE,2:FALSE,,0.53
1017,2:FALSE,2:FALSE,,0.51
1018,2:FALSE,2:FALSE,,0.81
1019,2:FALSE,1:TRUE,+,0.59
1020,2:FALSE,1:TRUE,+,0.67
1021,2:FALSE,1:TRUE,+,0.57
1022,2:FALSE,2:FALSE,,0.85
1023,1:TRUE,1:TRUE,,0.85
1024,2:FALSE,1:TRUE,+,0.68
1025,2:FALSE,1:TRUE,+,0.65
1026,1:TRUE,1:TRUE,,0.99
1027,1:TRUE,1:TRUE,,0.85
1028,1:TRUE,1:TRUE,,0.99
1029,2:FALSE,1:TRUE,+,0.56
1030,2:FALSE,1:TRUE,+,0.9
1031,2:FALSE,1:TRUE,+,0.76
1032,1:TRUE,1:TRUE,,0.98
1033,2:FALSE,1:TRUE,+,0.85
1034,1:TRUE,1:TRUE,,0.82
1035,2:FALSE,1:TRUE,+,0.89
1036,1:TRUE,1:TRUE,,0.92
1037,1:TRUE,1:TRUE,,1
1038,1:TRUE,1:TRUE,,0.82
1039,2:FALSE,2:FALSE,,0.76
1040,2:FALSE,1:TRUE,+,0.61
1041,2:FALSE,1:TRUE,+,0.85
1042,2:FALSE,1:TRUE,+,0.54
1043,2:FALSE,2:FALSE,,0.55
1044,2:FALSE,1:TRUE,+,0.78
1045,2:FALSE,1:TRUE,+,0.61
1046,1:TRUE,1:TRUE,,0.73
1047,2:FALSE,2:FALSE,,0.991
1048,2:FALSE,2:FALSE,,1
1049,2:FALSE,2:FALSE,,1
1050,2:FALSE,2:FALSE,,1
1051,2:FALSE,2:FALSE,,1
1052,1:TRUE,1:TRUE,,0.7
1053,1:TRUE,1:TRUE,,0.89
1054,2:FALSE,1:TRUE,+,0.83
1055,1:TRUE,1:TRUE,,0.79
1056,2:FALSE,2:FALSE,,0.65
1057,1:TRUE,1:TRUE,,0.93
1058,2:FALSE,1:TRUE,+,0.61
1059,1:TRUE,1:TRUE,,0.56
1060,2:FALSE,2:FALSE,,0.72
1061,2:FALSE,2:FALSE,,0.92
1062,2:FALSE,2:FALSE,,0.62
1063,2:FALSE,2:FALSE,,0.56
1064,2:FALSE,2:FALSE,,0.87
1065,2:FALSE,2:FALSE,,0.76
1066,2:FALSE,2:FALSE,,1
1067,2:FALSE,2:FALSE,,0.99
1068,2:FALSE,2:FALSE,,0.51
1069,2:FALSE,2:FALSE,,0.87
1070,2:FALSE,2:FALSE,,0.88
1071,2:FALSE,1:TRUE,+,0.65
1072,2:FALSE,2:FALSE,,0.78
1073,2:FALSE,1:TRUE,+,0.52
1074,2:FALSE,1:TRUE,+,0.5
1075,1:TRUE,1:TRUE,,0.58
1076,2:FALSE,1:TRUE,+,0.52
1077,2:FALSE,2:FALSE,,0.55
1078,2:FALSE,1:TRUE,+,0.91
1079,2:FALSE,1:TRUE,+,0.83
1080,1:TRUE,1:TRUE,,0.791
1081,2:FALSE,1:TRUE,+,0.807
1082,2:FALSE,1:TRUE,+,0.685
1083,2:FALSE,1:TRUE,+,0.773
1084,2:FALSE,1:TRUE,+,0.789
1085,1:TRUE,1:TRUE,,0.83
1086,1:TRUE,1:TRUE,,0.63
1087,1:TRUE,1:TRUE,,0.84
1088,2:FALSE,2:FALSE,,0.79
1089,1:TRUE,1:TRUE,,0.94
1090,2:FALSE,2:FALSE,,0.83
1091,1:TRUE,1:TRUE,,0.7
1092,2:FALSE,2:FALSE,,0.67
1093,1:TRUE,1:TRUE,,0.93
1094,1:TRUE,1:TRUE,,0.54
1095,2:FALSE,2:FALSE,,0.966
1096,2:FALSE,2:FALSE,,0.973
1097,2:FALSE,2:FALSE,,0.986
1098,2:FALSE,2:FALSE,,0.986
1099,2:FALSE,2:FALSE,,0.937
1100,2:FALSE,2:FALSE,,0.976
1101,2:FALSE,2:FALSE,,0.976
1102,2:FALSE,2:FALSE,,0.937
1103,2:FALSE,2:FALSE,,0.956
1104,2:FALSE,2:FALSE,,0.924
1105,2:FALSE,2:FALSE,,0.976
1106,1:TRUE,1:TRUE,,0.98
1107,1:TRUE,2:FALSE,+,0.64
1108,1:TRUE,1:TRUE,,0.71
1109,2:FALSE,2:FALSE,,0.6
1110,2:FALSE,2:FALSE,,0.74
1111,2:FALSE,2:FALSE,,0.74
1112,2:FALSE,2:FALSE,,1
1113,2:FALSE,1:TRUE,+,0.89
1114,2:FALSE,1:TRUE,+,0.823
1115,1:TRUE,1:TRUE,,0.92
1116,1:TRUE,1:TRUE,,0.85
1117,1:TRUE,1:TRUE,,0.54
1118,1:TRUE,1:TRUE,,0.62
1119,2:FALSE,2:FALSE,,0.8
1120,1:TRUE,1:TRUE,,0.96
1121,1:TRUE,1:TRUE,,0.88
1122,2:FALSE,1:TRUE,+,0.76
1123,2:FALSE,2:FALSE,,0.79
1124,2:FALSE,1:TRUE,+,0.76
1125,1:TRUE,1:TRUE,,0.94
1126,1:TRUE,1:TRUE,,0.91
1127,2:FALSE,2:FALSE,,1
1128,2:FALSE,2:FALSE,,1
1129,2:FALSE,1:TRUE,+,0.62
1130,1:TRUE,1:TRUE,,0.9
1131,2:FALSE,1:TRUE,+,0.66
1132,2:FALSE,2:FALSE,,1
1133,1:TRUE,1:TRUE,,0.57
1134,2:FALSE,2:FALSE,,1
1135,2:FALSE,2:FALSE,,1
1136,2:FALSE,1:TRUE,+,0.63
1137,1:TRUE,1:TRUE,,0.88
1138,1:TRUE,1:TRUE,,0.96
1139,2:FALSE,2:FALSE,,0.67
1140,2:FALSE,2:FALSE,,0.86
1141,1:TRUE,1:TRUE,,0.63
1142,2:FALSE,2:FALSE,,1
1143,1:TRUE,1:TRUE,,0.85
1144,2:FALSE,1:TRUE,+,0.86
1145,2:FALSE,2:FALSE,,0.76
1146,2:FALSE,2:FALSE,,0.53
1147,2:FALSE,2:FALSE,,0.54
1148,2:FALSE,2:FALSE,,0.61
1149,2:FALSE,1:TRUE,+,0.74
1150,2:FALSE,1:TRUE,+,0.99
1151,1:TRUE,1:TRUE,,0.98
1152,1:TRUE,1:TRUE,,1
1153,2:FALSE,2:FALSE,,0.91
1154,2:FALSE,1:TRUE,+,0.62
1155,1:TRUE,1:TRUE,,0.52
1156,2:FALSE,2:FALSE,,0.76
1157,1:TRUE,1:TRUE,,0.76
1158,1:TRUE,2:FALSE,+,0.65
1159,2:FALSE,2:FALSE,,0.69
1160,2:FALSE,1:TRUE,+,0.77
1161,2:FALSE,1:TRUE,+,0.77
1162,1:TRUE,1:TRUE,,0.99
1163,2:FALSE,1:TRUE,+,0.87
1164,2:FALSE,1:TRUE,+,0.7
1165,1:TRUE,1:TRUE,,1
1166,2:FALSE,1:TRUE,+,0.92
1167,2:FALSE,1:TRUE,+,0.82
1168,2:FALSE,2:FALSE,,0.56
1169,2:FALSE,2:FALSE,,0.84
1170,2:FALSE,2:FALSE,,1
1171,2:FALSE,1:TRUE,+,0.8
1172,1:TRUE,1:TRUE,,0.99
1173,2:FALSE,1:TRUE,+,0.7
1174,1:TRUE,1:TRUE,,0.71
1175,2:FALSE,1:TRUE,+,0.71
1176,2:FALSE,1:TRUE,+,0.78
1177,1:TRUE,1:TRUE,,0.75
1178,2:FALSE,2:FALSE,,0.76
1179,1:TRUE,1:TRUE,,0.83
1180,1:TRUE,1:TRUE,,0.97
1181,2:FALSE,2:FALSE,,0.73
1182,2:FALSE,1:TRUE,+,0.91
1183,2:FALSE,2:FALSE,,0.53
1184,2:FALSE,2:FALSE,,0.83
1185,2:FALSE,1:TRUE,+,0.58
1186,2:FALSE,2:FALSE,,0.991
1187,2:FALSE,2:FALSE,,1
1188,2:FALSE,2:FALSE,,0.993
1189,2:FALSE,2:FALSE,,0.995
1190,1:TRUE,1:TRUE,,1
1191,1:TRUE,1:TRUE,,0.7
1192,2:FALSE,1:TRUE,+,0.63
1193,1:TRUE,1:TRUE,,0.83
1194,2:FALSE,1:TRUE,+,0.74
1195,2:FALSE,2:FALSE,,0.6
1196,2:FALSE,2:FALSE,,0.66
1197,2:FALSE,2:FALSE,,1
1198,2:FALSE,2:FALSE,,0.99
1199,2:FALSE,2:FALSE,,0.99
1200,2:FALSE,2:FALSE,,1
1201,2:FALSE,2:FALSE,,0.991
1202,2:FALSE,2:FALSE,,0.99
1203,2:FALSE,2:FALSE,,1
1204,2:FALSE,2:FALSE,,1
1205,1:TRUE,1:TRUE,,0.96
1206,2:FALSE,2:FALSE,,0.98
1207,1:TRUE,2:FALSE,+,0.65
1208,1:TRUE,2:FALSE,+,0.72
1209,2:FALSE,1:TRUE,+,0.74
1210,1:TRUE,1:TRUE,,0.85
1211,1:TRUE,1:TRUE,,1
1212,1:TRUE,1:TRUE,,0.92
1213,2:FALSE,1:TRUE,+,0.55
1214,1:TRUE,1:TRUE,,0.9
1215,1:TRUE,1:TRUE,,0.88
1216,1:TRUE,1:TRUE,,1
1217,2:FALSE,1:TRUE,+,0.89
1218,1:TRUE,1:TRUE,,0.66
1219,2:FALSE,1:TRUE,+,0.91
1220,2:FALSE,2:FALSE,,1
1221,2:FALSE,2:FALSE,,1
1222,2:FALSE,2:FALSE,,1
1223,2:FALSE,2:FALSE,,1
1224,2:FALSE,2:FALSE,,0.57
1225,2:FALSE,2:FALSE,,0.6
1226,2:FALSE,1:TRUE,+,0.69
1227,1:TRUE,1:TRUE,,0.99
1228,2:FALSE,1:TRUE,+,0.74
1229,2:FALSE,1:TRUE,+,0.67
1230,2:FALSE,1:TRUE,+,0.6
1231,2:FALSE,2:FALSE,,0.92
1232,1:TRUE,1:TRUE,,0.86
1233,1:TRUE,1:TRUE,,0.84
1234,2:FALSE,1:TRUE,+,0.61
1235,1:TRUE,1:TRUE,,1
1236,2:FALSE,2:FALSE,,0.92
1237,2:FALSE,2:FALSE,,0.68
1238,2:FALSE,2:FALSE,,0.7
1239,1:TRUE,1:TRUE,,0.76
1240,2:FALSE,1:TRUE,+,0.97
1241,2:FALSE,1:TRUE,+,0.58
1242,2:FALSE,2:FALSE,,0.82
1243,2:FALSE,2:FALSE,,0.69
1244,1:TRUE,1:TRUE,,1
1245,2:FALSE,1:TRUE,+,0.9
1246,2:FALSE,1:TRUE,+,0.5
1247,2:FALSE,1:TRUE,+,0.7
1248,2:FALSE,2:FALSE,,0.6
1249,1:TRUE,1:TRUE,,0.6
1250,2:FALSE,1:TRUE,+,0.73
1251,2:FALSE,1:TRUE,+,0.63
1252,2:FALSE,1:TRUE,+,0.63
1253,2:FALSE,2:FALSE,,0.84
1254,2:FALSE,1:TRUE,+,0.8
1255,2:FALSE,1:TRUE,+,0.56
1256,2:FALSE,2:FALSE,,0.78
1257,2:FALSE,2:FALSE,,0.95
1258,2:FALSE,2:FALSE,,0.51
1259,2:FALSE,1:TRUE,+,0.59
1260,2:FALSE,1:TRUE,+,0.83
1261,1:TRUE,2:FALSE,+,0.67
1262,2:FALSE,1:TRUE,+,0.91
1263,2:FALSE,1:TRUE,+,0.67
1264,2:FALSE,2:FALSE,,0.96
1265,2:FALSE,2:FALSE,,0.87
1266,2:FALSE,2:FALSE,,0.76
1267,2:FALSE,2:FALSE,,0.79
1268,2:FALSE,2:FALSE,,0.88
1269,2:FALSE,2:FALSE,,0.84
1270,2:FALSE,2:FALSE,,0.81
1271,2:FALSE,2:FALSE,,1
1272,2:FALSE,2:FALSE,,0.78
1273,2:FALSE,2:FALSE,,0.83
1274,2:FALSE,2:FALSE,,0.77
1275,2:FALSE,1:TRUE,+,0.59
1276,2:FALSE,2:FALSE,,0.91
1277,2:FALSE,2:FALSE,,0.66
1278,2:FALSE,2:FALSE,,0.75
1279,2:FALSE,2:FALSE,,1
1280,2:FALSE,2:FALSE,,1
1281,2:FALSE,1:TRUE,+,0.62
1282,2:FALSE,2:FALSE,,1
1283,2:FALSE,2:FALSE,,1
1284,2:FALSE,2:FALSE,,1
1285,2:FALSE,2:FALSE,,0.69
1286,2:FALSE,2:FALSE,,1
1287,2:FALSE,2:FALSE,,0.81
1288,2:FALSE,2:FALSE,,1
1289,2:FALSE,2:FALSE,,0.99
1290,2:FALSE,2:FALSE,,0.71
1291,2:FALSE,2:FALSE,,1
1292,2:FALSE,2:FALSE,,1
1293,1:TRUE,1:TRUE,,0.633
1294,2:FALSE,1:TRUE,+,0.619
1295,1:TRUE,1:TRUE,,0.89
1296,2:FALSE,1:TRUE,+,0.71
1297,2:FALSE,1:TRUE,+,0.92
1298,2:FALSE,1:TRUE,+,0.92
1299,1:TRUE,1:TRUE,,0.75
1300,2:FALSE,2:FALSE,,0.8
1301,2:FALSE,1:TRUE,+,0.56
1302,2:FALSE,2:FALSE,,0.78
1303,1:TRUE,1:TRUE,,0.89
1304,1:TRUE,1:TRUE,,0.89
1305,1:TRUE,1:TRUE,,0.86
1306,1:TRUE,2:FALSE,+,0.72
1307,2:FALSE,1:TRUE,+,0.65
1308,2:FALSE,2:FALSE,,0.89
1309,1:TRUE,1:TRUE,,0.83
1310,1:TRUE,1:TRUE,,0.9
1311,2:FALSE,2:FALSE,,1
1312,1:TRUE,1:TRUE,,0.91
1313,1:TRUE,1:TRUE,,0.82
1314,1:TRUE,1:TRUE,,0.91
1315,2:FALSE,2:FALSE,,1
1316,1:TRUE,1:TRUE,,0.81
1317,2:FALSE,1:TRUE,+,0.96
