inst#,actual,predicted,error,prediction
668,2:FALSE,2:FALSE,,1
669,2:FALSE,2:FALSE,,1
670,2:FALSE,2:FALSE,,1
671,2:FALSE,2:FALSE,,1
672,2:FALSE,2:FALSE,,1
673,1:TRUE,2:FALSE,+,0.81
674,2:FALSE,2:FALSE,,0.75
675,2:FALSE,2:FALSE,,0.82
676,2:FALSE,2:FALSE,,0.88
677,1:TRUE,2:FALSE,+,0.6
678,1:TRUE,1:TRUE,,0.86
679,1:TRUE,2:FALSE,+,0.58
680,1:TRUE,1:TRUE,,0.94
681,1:TRUE,1:TRUE,,0.55
682,2:FALSE,1:TRUE,+,0.67
683,2:FALSE,2:FALSE,,0.85
684,2:FALSE,2:FALSE,,0.99
685,1:TRUE,1:TRUE,,0.93
686,2:FALSE,1:TRUE,+,0.53
687,1:TRUE,1:TRUE,,1
688,2:FALSE,2:FALSE,,0.73
689,2:FALSE,2:FALSE,,0.7
690,2:FALSE,1:TRUE,+,0.59
691,2:FALSE,2:FALSE,,0.65
692,2:FALSE,2:FALSE,,1
693,2:FALSE,1:TRUE,+,0.51
694,2:FALSE,2:FALSE,,0.62
695,1:TRUE,1:TRUE,,0.58
696,2:FALSE,2:FALSE,,0.76
697,2:FALSE,2:FALSE,,0.99
698,2:FALSE,2:FALSE,,0.56
699,2:FALSE,2:FALSE,,0.92
700,2:FALSE,2:FALSE,,0.97
701,2:FALSE,2:FALSE,,0.95
702,2:FALSE,2:FALSE,,0.95
703,2:FALSE,2:FALSE,,0.8
704,1:TRUE,1:TRUE,,0.64
705,2:FALSE,2:FALSE,,0.79
706,2:FALSE,2:FALSE,,0.89
707,2:FALSE,2:FALSE,,0.62
708,2:FALSE,2:FALSE,,0.83
709,2:FALSE,2:FALSE,,0.84
710,2:FALSE,2:FALSE,,0.53
711,1:TRUE,1:TRUE,,0.67
712,2:FALSE,2:FALSE,,0.91
713,2:FALSE,2:FALSE,,0.99
714,2:FALSE,2:FALSE,,0.97
715,2:FALSE,2:FALSE,,0.94
716,2:FALSE,2:FALSE,,0.73
717,2:FALSE,2:FALSE,,0.96
718,2:FALSE,2:FALSE,,0.98
719,1:TRUE,1:TRUE,,0.7
720,1:TRUE,1:TRUE,,0.5
721,2:FALSE,2:FALSE,,0.89
722,2:FALSE,2:FALSE,,0.77
723,2:FALSE,1:TRUE,+,0.65
724,1:TRUE,1:TRUE,,0.71
725,2:FALSE,2:FALSE,,0.74
726,1:TRUE,1:TRUE,,0.85
727,1:TRUE,1:TRUE,,0.84
728,2:FALSE,2:FALSE,,0.73
729,2:FALSE,2:FALSE,,0.6
730,2:FALSE,2:FALSE,,1
731,2:FALSE,2:FALSE,,0.92
732,1:TRUE,1:TRUE,,0.89
733,2:FALSE,2:FALSE,,0.83
734,2:FALSE,1:TRUE,+,0.54
735,2:FALSE,2:FALSE,,0.99
736,2:FALSE,2:FALSE,,1
737,1:TRUE,1:TRUE,,0.95
738,2:FALSE,2:FALSE,,1
739,2:FALSE,2:FALSE,,0.72
740,2:FALSE,2:FALSE,,1
741,2:FALSE,2:FALSE,,0.85
742,2:FALSE,2:FALSE,,1
743,1:TRUE,1:TRUE,,0.68
744,2:FALSE,2:FALSE,,0.83
745,2:FALSE,2:FALSE,,1
746,1:TRUE,1:TRUE,,0.71
747,2:FALSE,2:FALSE,,0.7
748,2:FALSE,2:FALSE,,0.99
749,2:FALSE,2:FALSE,,0.57
750,2:FALSE,2:FALSE,,0.71
751,2:FALSE,2:FALSE,,1
752,2:FALSE,2:FALSE,,0.81
753,2:FALSE,2:FALSE,,1
754,2:FALSE,2:FALSE,,0.62
755,2:FALSE,2:FALSE,,0.99
756,2:FALSE,2:FALSE,,0.95
757,1:TRUE,2:FALSE,+,0.55
758,2:FALSE,2:FALSE,,0.67
759,1:TRUE,1:TRUE,,0.56
760,1:TRUE,2:FALSE,+,0.64
761,2:FALSE,2:FALSE,,0.51
762,2:FALSE,2:FALSE,,0.96
763,2:FALSE,2:FALSE,,0.86
764,2:FALSE,2:FALSE,,0.79
765,2:FALSE,2:FALSE,,1
766,2:FALSE,2:FALSE,,0.93
767,2:FALSE,2:FALSE,,0.98
768,2:FALSE,2:FALSE,,0.82
769,2:FALSE,2:FALSE,,0.91
770,2:FALSE,2:FALSE,,0.52
771,2:FALSE,2:FALSE,,0.89
772,2:FALSE,2:FALSE,,0.97
773,2:FALSE,2:FALSE,,0.84
774,2:FALSE,2:FALSE,,0.59
775,2:FALSE,2:FALSE,,1
776,2:FALSE,1:TRUE,+,0.67
777,2:FALSE,2:FALSE,,0.99
778,2:FALSE,2:FALSE,,1
779,2:FALSE,2:FALSE,,0.78
780,2:FALSE,1:TRUE,+,0.59
781,1:TRUE,1:TRUE,,0.62
782,1:TRUE,1:TRUE,,0.5
783,1:TRUE,1:TRUE,,0.7
784,2:FALSE,2:FALSE,,0.69
785,1:TRUE,1:TRUE,,0.77
786,2:FALSE,1:TRUE,+,0.76
787,1:TRUE,1:TRUE,,0.89
788,1:TRUE,1:TRUE,,0.6
789,2:FALSE,2:FALSE,,0.63
790,2:FALSE,1:TRUE,+,0.53
791,1:TRUE,2:FALSE,+,0.62
792,2:FALSE,2:FALSE,,0.615
793,1:TRUE,2:FALSE,+,0.66
794,2:FALSE,2:FALSE,,0.83
795,1:TRUE,1:TRUE,,0.56
796,1:TRUE,2:FALSE,+,0.53
797,2:FALSE,2:FALSE,,0.76
798,2:FALSE,1:TRUE,+,0.76
799,2:FALSE,2:FALSE,,0.7
800,1:TRUE,1:TRUE,,0.88
801,2:FALSE,1:TRUE,+,0.53
802,2:FALSE,2:FALSE,,0.94
803,1:TRUE,2:FALSE,+,0.68
804,2:FALSE,2:FALSE,,0.99
805,1:TRUE,2:FALSE,+,0.71
806,2:FALSE,2:FALSE,,0.95
807,1:TRUE,2:FALSE,+,0.81
808,1:TRUE,1:TRUE,,0.76
809,1:TRUE,2:FALSE,+,0.51
810,1:TRUE,1:TRUE,,0.54
811,1:TRUE,2:FALSE,+,0.87
812,1:TRUE,1:TRUE,,0.61
813,2:FALSE,2:FALSE,,0.89
814,2:FALSE,1:TRUE,+,0.61
815,2:FALSE,1:TRUE,+,0.56
816,2:FALSE,1:TRUE,+,0.61
817,2:FALSE,2:FALSE,,0.61
818,1:TRUE,1:TRUE,,0.91
819,2:FALSE,2:FALSE,,0.71
820,2:FALSE,2:FALSE,,1
821,2:FALSE,2:FALSE,,0.76
822,2:FALSE,2:FALSE,,1
823,2:FALSE,2:FALSE,,1
824,2:FALSE,2:FALSE,,1
825,2:FALSE,2:FALSE,,1
826,2:FALSE,2:FALSE,,1
827,2:FALSE,2:FALSE,,0.98
828,2:FALSE,2:FALSE,,1
829,2:FALSE,2:FALSE,,0.98
830,2:FALSE,2:FALSE,,1
831,1:TRUE,1:TRUE,,0.74
832,2:FALSE,2:FALSE,,1
833,2:FALSE,2:FALSE,,1
834,2:FALSE,2:FALSE,,1
835,1:TRUE,2:FALSE,+,0.94
836,1:TRUE,2:FALSE,+,0.66
837,2:FALSE,2:FALSE,,0.95
838,2:FALSE,2:FALSE,,0.85
839,2:FALSE,2:FALSE,,0.92
840,1:TRUE,1:TRUE,,0.69
841,2:FALSE,2:FALSE,,1
842,2:FALSE,2:FALSE,,1
843,2:FALSE,2:FALSE,,1
844,2:FALSE,2:FALSE,,0.77
845,1:TRUE,2:FALSE,+,0.56
846,2:FALSE,2:FALSE,,0.86
847,2:FALSE,2:FALSE,,0.64
848,2:FALSE,2:FALSE,,0.8
849,1:TRUE,2:FALSE,+,0.82
850,2:FALSE,2:FALSE,,0.9
851,1:TRUE,1:TRUE,,0.78
852,1:TRUE,2:FALSE,+,0.95
853,1:TRUE,1:TRUE,,0.76
854,2:FALSE,2:FALSE,,0.76
855,2:FALSE,2:FALSE,,0.51
856,2:FALSE,1:TRUE,+,0.8
857,2:FALSE,2:FALSE,,0.96
858,2:FALSE,2:FALSE,,0.92
859,2:FALSE,2:FALSE,,0.74
860,2:FALSE,2:FALSE,,1
861,2:FALSE,2:FALSE,,1
862,2:FALSE,2:FALSE,,1
863,2:FALSE,2:FALSE,,1
864,2:FALSE,2:FALSE,,0.99
865,2:FALSE,2:FALSE,,1
866,2:FALSE,2:FALSE,,0.72
867,2:FALSE,2:FALSE,,0.96
868,2:FALSE,2:FALSE,,0.97
869,2:FALSE,2:FALSE,,1
870,2:FALSE,2:FALSE,,0.65
871,2:FALSE,2:FALSE,,0.998
872,2:FALSE,2:FALSE,,0.92
873,2:FALSE,2:FALSE,,0.78
874,2:FALSE,2:FALSE,,1
875,2:FALSE,2:FALSE,,1
876,2:FALSE,2:FALSE,,1
877,2:FALSE,2:FALSE,,0.69
878,2:FALSE,2:FALSE,,1
879,1:TRUE,2:FALSE,+,0.59
880,1:TRUE,2:FALSE,+,0.62
881,1:TRUE,1:TRUE,,0.66
882,2:FALSE,1:TRUE,+,0.88
883,1:TRUE,2:FALSE,+,0.67
884,1:TRUE,2:FALSE,+,0.8
885,2:FALSE,2:FALSE,,1
886,1:TRUE,2:FALSE,+,0.86
887,2:FALSE,2:FALSE,,0.81
888,1:TRUE,1:TRUE,,0.57
889,2:FALSE,1:TRUE,+,0.58
890,2:FALSE,1:TRUE,+,0.6
891,2:FALSE,2:FALSE,,1
892,2:FALSE,2:FALSE,,0.87
893,2:FALSE,2:FALSE,,0.52
894,2:FALSE,2:FALSE,,1
895,1:TRUE,1:TRUE,,0.96
896,2:FALSE,1:TRUE,+,0.57
897,2:FALSE,2:FALSE,,0.82
898,1:TRUE,2:FALSE,+,0.79
899,2:FALSE,2:FALSE,,0.6
900,1:TRUE,2:FALSE,+,0.61
901,2:FALSE,1:TRUE,+,0.56
902,2:FALSE,2:FALSE,,0.58
903,2:FALSE,1:TRUE,+,0.75
904,2:FALSE,2:FALSE,,0.88
905,1:TRUE,1:TRUE,,0.83
906,1:TRUE,1:TRUE,,0.77
907,1:TRUE,2:FALSE,+,0.78
908,1:TRUE,1:TRUE,,0.63
909,2:FALSE,2:FALSE,,0.6
910,2:FALSE,1:TRUE,+,0.69
911,1:TRUE,1:TRUE,,0.61
912,2:FALSE,2:FALSE,,0.89
913,2:FALSE,2:FALSE,,1
914,2:FALSE,2:FALSE,,1
915,2:FALSE,2:FALSE,,1
916,2:FALSE,2:FALSE,,0.77
917,1:TRUE,2:FALSE,+,0.59
918,2:FALSE,2:FALSE,,0.93
919,2:FALSE,1:TRUE,+,0.55
920,1:TRUE,2:FALSE,+,0.62
921,1:TRUE,1:TRUE,,0.71
922,1:TRUE,1:TRUE,,0.83
923,2:FALSE,2:FALSE,,0.95
924,2:FALSE,2:FALSE,,1
925,2:FALSE,2:FALSE,,1
926,2:FALSE,2:FALSE,,0.92
927,1:TRUE,1:TRUE,,0.57
928,1:TRUE,2:FALSE,+,0.73
929,1:TRUE,1:TRUE,,0.86
930,2:FALSE,2:FALSE,,0.66
931,2:FALSE,2:FALSE,,0.95
932,2:FALSE,2:FALSE,,0.62
933,2:FALSE,2:FALSE,,0.99
934,2:FALSE,2:FALSE,,0.92
935,2:FALSE,2:FALSE,,0.97
936,2:FALSE,2:FALSE,,0.94
937,2:FALSE,2:FALSE,,0.95
938,2:FALSE,1:TRUE,+,0.5
939,2:FALSE,2:FALSE,,0.98
940,1:TRUE,2:FALSE,+,0.59
941,1:TRUE,1:TRUE,,1
942,2:FALSE,2:FALSE,,0.995
943,2:FALSE,2:FALSE,,1
944,2:FALSE,2:FALSE,,0.75
945,2:FALSE,2:FALSE,,1
946,2:FALSE,2:FALSE,,1
947,2:FALSE,2:FALSE,,0.94
948,2:FALSE,2:FALSE,,1
949,2:FALSE,2:FALSE,,1
950,2:FALSE,2:FALSE,,0.78
951,2:FALSE,2:FALSE,,1
952,2:FALSE,2:FALSE,,0.94
953,2:FALSE,2:FALSE,,1
954,1:TRUE,1:TRUE,,0.65
955,2:FALSE,2:FALSE,,0.6
956,2:FALSE,2:FALSE,,0.96
957,2:FALSE,2:FALSE,,1
958,1:TRUE,1:TRUE,,0.87
959,2:FALSE,2:FALSE,,1
960,1:TRUE,1:TRUE,,0.69
961,2:FALSE,2:FALSE,,0.98
962,2:FALSE,2:FALSE,,1
963,2:FALSE,2:FALSE,,0.99
964,1:TRUE,1:TRUE,,0.53
965,2:FALSE,2:FALSE,,1
966,2:FALSE,2:FALSE,,1
967,2:FALSE,2:FALSE,,0.55
968,2:FALSE,2:FALSE,,1
969,2:FALSE,2:FALSE,,1
970,2:FALSE,2:FALSE,,0.79
971,2:FALSE,2:FALSE,,1
972,2:FALSE,2:FALSE,,1
973,2:FALSE,2:FALSE,,1
974,2:FALSE,2:FALSE,,1
975,2:FALSE,2:FALSE,,1
976,2:FALSE,2:FALSE,,1
977,2:FALSE,2:FALSE,,1
978,2:FALSE,2:FALSE,,1
979,2:FALSE,2:FALSE,,1
980,2:FALSE,2:FALSE,,1
981,2:FALSE,2:FALSE,,1
982,2:FALSE,2:FALSE,,1
983,2:FALSE,2:FALSE,,1
984,2:FALSE,2:FALSE,,1
985,1:TRUE,2:FALSE,+,0.52
986,1:TRUE,2:FALSE,+,0.61
987,2:FALSE,1:TRUE,+,0.53
988,2:FALSE,2:FALSE,,0.98
989,2:FALSE,2:FALSE,,0.75
990,2:FALSE,2:FALSE,,0.64
991,2:FALSE,2:FALSE,,0.74
992,2:FALSE,1:TRUE,+,0.58
993,2:FALSE,2:FALSE,,0.66
994,2:FALSE,2:FALSE,,0.73
995,2:FALSE,1:TRUE,+,0.52
996,2:FALSE,2:FALSE,,0.51
997,2:FALSE,2:FALSE,,0.87
998,2:FALSE,2:FALSE,,0.79
999,2:FALSE,2:FALSE,,1
1000,2:FALSE,2:FALSE,,0.9
1001,1:TRUE,1:TRUE,,0.57
1002,2:FALSE,2:FALSE,,0.91
1003,2:FALSE,2:FALSE,,0.87
1004,2:FALSE,2:FALSE,,0.62
1005,2:FALSE,2:FALSE,,0.86
1006,1:TRUE,1:TRUE,,0.74
1007,2:FALSE,1:TRUE,+,0.73
1008,2:FALSE,2:FALSE,,0.56
1009,2:FALSE,2:FALSE,,0.81
1010,2:FALSE,2:FALSE,,0.995
1011,1:TRUE,1:TRUE,,0.51
1012,2:FALSE,2:FALSE,,0.997
1013,2:FALSE,2:FALSE,,1
1014,2:FALSE,2:FALSE,,0.845
1015,2:FALSE,2:FALSE,,1
1016,2:FALSE,2:FALSE,,1
1017,2:FALSE,2:FALSE,,0.95
1018,2:FALSE,2:FALSE,,0.67
1019,1:TRUE,1:TRUE,,0.78
1020,2:FALSE,1:TRUE,+,0.53
1021,2:FALSE,1:TRUE,+,0.7
1022,1:TRUE,1:TRUE,,0.85
1023,2:FALSE,1:TRUE,+,0.58
1024,1:TRUE,1:TRUE,,0.84
1025,2:FALSE,1:TRUE,+,0.55
1026,1:TRUE,2:FALSE,+,0.63
1027,2:FALSE,2:FALSE,,0.83
1028,2:FALSE,1:TRUE,+,0.5
1029,1:TRUE,1:TRUE,,0.86
1030,2:FALSE,2:FALSE,,0.59
1031,2:FALSE,2:FALSE,,0.82
1032,2:FALSE,2:FALSE,,0.78
1033,2:FALSE,2:FALSE,,0.76
1034,2:FALSE,2:FALSE,,0.97
1035,2:FALSE,1:TRUE,+,0.5
1036,2:FALSE,1:TRUE,+,0.83
1037,2:FALSE,2:FALSE,,0.98
1038,2:FALSE,2:FALSE,,0.67
1039,2:FALSE,1:TRUE,+,0.64
1040,2:FALSE,2:FALSE,,0.71
1041,1:TRUE,2:FALSE,+,0.58
1042,1:TRUE,1:TRUE,,0.84
1043,2:FALSE,2:FALSE,,1
1044,2:FALSE,2:FALSE,,0.88
1045,2:FALSE,2:FALSE,,0.99
1046,2:FALSE,2:FALSE,,1
1047,1:TRUE,2:FALSE,+,0.6
1048,2:FALSE,2:FALSE,,0.88
1049,2:FALSE,2:FALSE,,0.54
1050,2:FALSE,2:FALSE,,0.98
1051,2:FALSE,2:FALSE,,1
1052,2:FALSE,2:FALSE,,0.55
1053,1:TRUE,1:TRUE,,0.72
1054,1:TRUE,2:FALSE,+,0.58
1055,2:FALSE,2:FALSE,,0.94
1056,1:TRUE,1:TRUE,,0.56
1057,2:FALSE,1:TRUE,+,0.63
1058,2:FALSE,2:FALSE,,0.66
1059,1:TRUE,1:TRUE,,0.71
1060,2:FALSE,2:FALSE,,0.71
1061,2:FALSE,1:TRUE,+,0.74
1062,2:FALSE,2:FALSE,,0.83
1063,2:FALSE,1:TRUE,+,0.82
1064,1:TRUE,2:FALSE,+,0.69
1065,2:FALSE,2:FALSE,,0.95
1066,2:FALSE,2:FALSE,,1
1067,2:FALSE,2:FALSE,,0.76
1068,2:FALSE,2:FALSE,,0.97
1069,2:FALSE,2:FALSE,,0.67
1070,2:FALSE,2:FALSE,,0.51
1071,2:FALSE,2:FALSE,,0.9
1072,2:FALSE,2:FALSE,,0.86
1073,2:FALSE,2:FALSE,,1
1074,2:FALSE,2:FALSE,,1
1075,2:FALSE,2:FALSE,,0.85
1076,2:FALSE,2:FALSE,,0.92
1077,2:FALSE,2:FALSE,,0.71
1078,2:FALSE,2:FALSE,,0.77
1079,1:TRUE,1:TRUE,,0.78
1080,2:FALSE,2:FALSE,,0.92
1081,1:TRUE,2:FALSE,+,0.88
1082,2:FALSE,2:FALSE,,0.96
1083,1:TRUE,2:FALSE,+,0.66
1084,2:FALSE,1:TRUE,+,0.52
1085,2:FALSE,2:FALSE,,1
1086,2:FALSE,1:TRUE,+,0.57
1087,1:TRUE,2:FALSE,+,0.58
1088,2:FALSE,2:FALSE,,0.6
1089,2:FALSE,2:FALSE,,0.83
1090,2:FALSE,2:FALSE,,0.64
1091,2:FALSE,2:FALSE,,1
1092,2:FALSE,2:FALSE,,0.995
1093,2:FALSE,2:FALSE,,0.83
1094,2:FALSE,2:FALSE,,0.8
1095,2:FALSE,1:TRUE,+,0.78
1096,2:FALSE,2:FALSE,,0.69
1097,2:FALSE,2:FALSE,,1
1098,2:FALSE,2:FALSE,,0.995
1099,2:FALSE,2:FALSE,,1
1100,1:TRUE,1:TRUE,,0.88
1101,2:FALSE,2:FALSE,,0.86
1102,2:FALSE,2:FALSE,,0.97
1103,2:FALSE,2:FALSE,,0.86
1104,1:TRUE,1:TRUE,,0.6
1105,1:TRUE,2:FALSE,+,0.87
1106,2:FALSE,2:FALSE,,0.89
1107,2:FALSE,2:FALSE,,0.99
1108,2:FALSE,2:FALSE,,0.98
1109,2:FALSE,2:FALSE,,0.64
1110,2:FALSE,2:FALSE,,0.99
1111,2:FALSE,2:FALSE,,0.94
1112,2:FALSE,2:FALSE,,0.99
1113,2:FALSE,2:FALSE,,0.82
1114,2:FALSE,2:FALSE,,0.91
1115,2:FALSE,2:FALSE,,0.99
1116,2:FALSE,2:FALSE,,0.9
1117,2:FALSE,2:FALSE,,0.86
1118,2:FALSE,1:TRUE,+,0.53
1119,2:FALSE,1:TRUE,+,0.86
1120,2:FALSE,2:FALSE,,0.8
1121,2:FALSE,2:FALSE,,0.71
1122,2:FALSE,2:FALSE,,0.98
1123,2:FALSE,2:FALSE,,0.889
1124,2:FALSE,2:FALSE,,0.96
1125,1:TRUE,2:FALSE,+,0.68
1126,1:TRUE,2:FALSE,+,0.91
1127,2:FALSE,2:FALSE,,0.86
1128,2:FALSE,2:FALSE,,0.88
1129,1:TRUE,2:FALSE,+,0.57
1130,2:FALSE,2:FALSE,,0.89
1131,2:FALSE,2:FALSE,,0.76
1132,2:FALSE,2:FALSE,,0.98
1133,2:FALSE,1:TRUE,+,0.51
1134,2:FALSE,2:FALSE,,0.82
1135,2:FALSE,2:FALSE,,1
1136,2:FALSE,2:FALSE,,0.78
1137,2:FALSE,2:FALSE,,0.95
1138,2:FALSE,2:FALSE,,0.85
1139,2:FALSE,2:FALSE,,0.97
1140,2:FALSE,2:FALSE,,1
1141,2:FALSE,2:FALSE,,0.9
1142,2:FALSE,2:FALSE,,1
1143,2:FALSE,2:FALSE,,0.993
1144,2:FALSE,2:FALSE,,1
1145,2:FALSE,2:FALSE,,1
1146,2:FALSE,2:FALSE,,0.77
1147,2:FALSE,2:FALSE,,0.82
1148,2:FALSE,1:TRUE,+,0.54
1149,2:FALSE,2:FALSE,,0.65
1150,2:FALSE,2:FALSE,,0.67
1151,2:FALSE,2:FALSE,,0.907
1152,1:TRUE,2:FALSE,+,0.59
1153,2:FALSE,2:FALSE,,0.54
1154,1:TRUE,2:FALSE,+,0.52
1155,2:FALSE,1:TRUE,+,0.81
1156,2:FALSE,2:FALSE,,0.9
1157,2:FALSE,2:FALSE,,0.75
1158,1:TRUE,1:TRUE,,0.8
1159,2:FALSE,1:TRUE,+,0.68
1160,2:FALSE,1:TRUE,+,0.66
1161,2:FALSE,2:FALSE,,0.91
1162,1:TRUE,2:FALSE,+,0.6
1163,2:FALSE,2:FALSE,,1
1164,2:FALSE,2:FALSE,,0.61
1165,2:FALSE,2:FALSE,,0.92
1166,1:TRUE,2:FALSE,+,0.74
1167,1:TRUE,2:FALSE,+,0.72
1168,2:FALSE,2:FALSE,,0.89
1169,2:FALSE,2:FALSE,,1
1170,2:FALSE,2:FALSE,,0.9
1171,1:TRUE,2:FALSE,+,0.6
1172,2:FALSE,1:TRUE,+,0.56
1173,2:FALSE,1:TRUE,+,0.59
1174,2:FALSE,2:FALSE,,0.87
1175,2:FALSE,2:FALSE,,1
1176,2:FALSE,2:FALSE,,0.83
1177,2:FALSE,2:FALSE,,1
1178,2:FALSE,2:FALSE,,0.73
1179,1:TRUE,1:TRUE,,0.57
1180,2:FALSE,2:FALSE,,0.73
1181,2:FALSE,2:FALSE,,0.8
1182,2:FALSE,2:FALSE,,1
1183,2:FALSE,2:FALSE,,1
1184,2:FALSE,2:FALSE,,1
1185,1:TRUE,1:TRUE,,0.77
1186,2:FALSE,1:TRUE,+,0.67
1187,1:TRUE,1:TRUE,,0.94
1188,1:TRUE,1:TRUE,,0.82
1189,2:FALSE,2:FALSE,,0.65
1190,2:FALSE,2:FALSE,,0.98
1191,2:FALSE,2:FALSE,,0.63
1192,1:TRUE,1:TRUE,,0.73
1193,2:FALSE,2:FALSE,,0.93
1194,2:FALSE,2:FALSE,,1
1195,2:FALSE,2:FALSE,,0.61
1196,1:TRUE,2:FALSE,+,0.57
1197,2:FALSE,1:TRUE,+,0.7
1198,2:FALSE,2:FALSE,,0.99
1199,2:FALSE,1:TRUE,+,0.57
1200,2:FALSE,2:FALSE,,0.98
1201,2:FALSE,1:TRUE,+,0.81
1202,2:FALSE,2:FALSE,,0.98
1203,2:FALSE,2:FALSE,,1
1204,2:FALSE,2:FALSE,,0.85
1205,2:FALSE,2:FALSE,,0.68
1206,2:FALSE,2:FALSE,,0.84
1207,2:FALSE,2:FALSE,,0.78
1208,2:FALSE,2:FALSE,,0.84
1209,2:FALSE,2:FALSE,,0.77
1210,2:FALSE,2:FALSE,,0.61
1211,1:TRUE,2:FALSE,+,0.93
1212,1:TRUE,1:TRUE,,0.9
1213,2:FALSE,2:FALSE,,0.97
1214,1:TRUE,2:FALSE,+,0.52
1215,2:FALSE,2:FALSE,,0.78
1216,2:FALSE,2:FALSE,,1
1217,2:FALSE,2:FALSE,,0.71
1218,2:FALSE,2:FALSE,,0.88
1219,1:TRUE,1:TRUE,,0.9
1220,1:TRUE,2:FALSE,+,0.78
1221,1:TRUE,2:FALSE,+,0.89
1222,2:FALSE,2:FALSE,,0.87
1223,1:TRUE,1:TRUE,,0.66
1224,1:TRUE,2:FALSE,+,0.71
1225,2:FALSE,1:TRUE,+,0.66
1226,2:FALSE,2:FALSE,,0.74
1227,2:FALSE,2:FALSE,,0.94
1228,2:FALSE,2:FALSE,,0.98
1229,2:FALSE,2:FALSE,,0.64
1230,1:TRUE,2:FALSE,+,0.61
1231,2:FALSE,2:FALSE,,0.6
1232,2:FALSE,2:FALSE,,0.85
1233,2:FALSE,1:TRUE,+,0.65
1234,1:TRUE,1:TRUE,,0.77
1235,2:FALSE,2:FALSE,,0.69
1236,2:FALSE,2:FALSE,,0.76
1237,2:FALSE,2:FALSE,,0.96
1238,2:FALSE,2:FALSE,,0.51
1239,1:TRUE,2:FALSE,+,0.59
1240,2:FALSE,2:FALSE,,1
1241,2:FALSE,2:FALSE,,1
1242,2:FALSE,2:FALSE,,0.75
1243,2:FALSE,2:FALSE,,1
1244,2:FALSE,2:FALSE,,0.99
1245,2:FALSE,2:FALSE,,1
1246,2:FALSE,2:FALSE,,1
1247,2:FALSE,2:FALSE,,0.999
1248,2:FALSE,2:FALSE,,0.99
1249,2:FALSE,2:FALSE,,0.983
1250,2:FALSE,2:FALSE,,1
1251,2:FALSE,2:FALSE,,1
1252,2:FALSE,2:FALSE,,0.74
1253,2:FALSE,2:FALSE,,0.96
1254,2:FALSE,2:FALSE,,1
1255,2:FALSE,2:FALSE,,1
1256,2:FALSE,2:FALSE,,1
1257,2:FALSE,2:FALSE,,1
1258,2:FALSE,2:FALSE,,0.998
1259,2:FALSE,2:FALSE,,1
1260,2:FALSE,2:FALSE,,0.998
1261,2:FALSE,2:FALSE,,0.998
1262,2:FALSE,2:FALSE,,1
1263,1:TRUE,1:TRUE,,0.93
1264,2:FALSE,2:FALSE,,0.55
1265,2:FALSE,2:FALSE,,1
1266,2:FALSE,2:FALSE,,0.82
1267,2:FALSE,2:FALSE,,0.83
1268,2:FALSE,2:FALSE,,0.95
1269,2:FALSE,2:FALSE,,0.87
1270,1:TRUE,1:TRUE,,0.86
1271,1:TRUE,2:FALSE,+,0.75
1272,2:FALSE,2:FALSE,,0.86
1273,2:FALSE,1:TRUE,+,0.62
1274,1:TRUE,1:TRUE,,0.75
1275,2:FALSE,2:FALSE,,0.99
1276,2:FALSE,2:FALSE,,0.98
1277,1:TRUE,1:TRUE,,0.6
1278,2:FALSE,1:TRUE,+,0.67
1279,2:FALSE,2:FALSE,,0.96
1280,2:FALSE,2:FALSE,,0.78
1281,2:FALSE,2:FALSE,,0.92
1282,2:FALSE,1:TRUE,+,0.59
1283,2:FALSE,2:FALSE,,0.57
1284,2:FALSE,2:FALSE,,0.84
1285,2:FALSE,1:TRUE,+,0.51
1286,1:TRUE,2:FALSE,+,0.94
1287,2:FALSE,2:FALSE,,1
1288,2:FALSE,2:FALSE,,1
1289,2:FALSE,2:FALSE,,0.82
1290,2:FALSE,2:FALSE,,1
1291,2:FALSE,2:FALSE,,0.9
1292,1:TRUE,1:TRUE,,0.76
1293,1:TRUE,2:FALSE,+,0.9
1294,2:FALSE,2:FALSE,,1
1295,2:FALSE,2:FALSE,,0.99
1296,2:FALSE,2:FALSE,,1
1297,2:FALSE,2:FALSE,,1
1298,2:FALSE,2:FALSE,,1
1299,2:FALSE,2:FALSE,,0.95
1300,1:TRUE,1:TRUE,,0.69
1301,2:FALSE,2:FALSE,,0.9
1302,2:FALSE,2:FALSE,,0.78
1303,2:FALSE,2:FALSE,,0.95
1304,2:FALSE,2:FALSE,,0.91
1305,2:FALSE,2:FALSE,,0.53
1306,2:FALSE,2:FALSE,,1
1307,2:FALSE,2:FALSE,,0.96
1308,2:FALSE,2:FALSE,,0.64
1309,2:FALSE,2:FALSE,,0.98
1310,2:FALSE,2:FALSE,,0.91
1311,2:FALSE,2:FALSE,,0.99
1312,2:FALSE,2:FALSE,,0.98
1313,2:FALSE,2:FALSE,,0.97
1314,1:TRUE,1:TRUE,,0.88
1315,2:FALSE,1:TRUE,+,0.58
1316,2:FALSE,1:TRUE,+,0.56
1317,1:TRUE,1:TRUE,,0.84
1318,2:FALSE,1:TRUE,+,0.61
1319,2:FALSE,2:FALSE,,0.71
1320,2:FALSE,2:FALSE,,0.95
1321,2:FALSE,2:FALSE,,0.77
1322,2:FALSE,2:FALSE,,0.75
1323,2:FALSE,2:FALSE,,0.96
